Subject,Word,Affix,LogRT,Sex,PrevError
2s17,tE6nksom,som,6.649243584,M,CORRECT
2s04,tE6nksom,som,6.7133328,M,CORRECT
2s13,tE6nksom,som,6.440834892,F,CORRECT
2s19,tE6nksom,som,6.664702345,F,CORRECT
2s15,tE6nksom,som,6.643255736,M,CORRECT
2s16,tE6nksom,som,6.485001581,M,CORRECT
2s18,tE6nksom,som,6.43605421,F,CORRECT
2s06,tE6nksom,som,6.558864247,F,CORRECT
2s11,tE6nksom,som,6.734175402,M,CORRECT
2s12,tE6nksom,som,6.633555247,F,CORRECT
2s02,tE6nksom,som,6.933832299,F,CORRECT
2s01,tE6nksom,som,6.659268278,M,CORRECT
2s14,tE6nksom,som,6.702181472,M,CORRECT
2s10,tE6nksom,som,6.825123389,M,CORRECT
2s18,tE6ttest,est,6.643880875,F,CORRECT
2s21,tE6ttest,est,6.997019949,F,CORRECT
2s19,tE6ttest,est,6.635395223,F,CORRECT
2s04,tE6ttest,est,6.858039687,M,CORRECT
2s17,tE6ttest,est,6.774338166,M,CORRECT
2s11,tE6ttest,est,6.795582725,M,CORRECT
2s16,tE6ttest,est,6.631698701,M,CORRECT
2s22,tE6ttest,est,6.617697052,F,CORRECT
2s20,tE6ttest,est,6.880096271,F,CORRECT
2s08,tE6ttest,est,6.795649845,F,CORRECT
2s15,tE6ttest,est,6.602506478,M,CORRECT
2s02,tE6ttest,est,6.596872813,F,CORRECT
2s01,tE6ttest,est,6.970044397,M,CORRECT
2s14,tE6ttest,est,6.719894408,M,CORRECT
2s10,tE6ttest,est,6.70638545,M,CORRECT
2s09,tE6ttest,est,6.675217742,F,CORRECT
2s13,tE6ttest,est,6.502685093,F,CORRECT
2s12,tE6ttest,est,6.493481488,F,CORRECT
2s07,tE6ttest,est,6.688255083,F,CORRECT
2s21,vagtsom,som,6.79005224,F,CORRECT
2s07,vagtsom,som,6.600958343,F,CORRECT
2s08,vagtsom,som,6.849182925,F,CORRECT
2s09,vagtsom,som,6.7569789,F,CORRECT
2s03,vagtsom,som,6.715625781,M,CORRECT
2s04,vagtsom,som,6.822828999,M,CORRECT
2s13,vagtsom,som,6.801116168,F,CORRECT
2s15,vagtsom,som,6.62125917,M,CORRECT
2s20,vagtsom,som,6.805667181,F,CORRECT
2s17,vagtsom,som,6.834786658,M,CORRECT
2s06,vagtsom,som,6.638790278,F,CORRECT
2s05,vagtsom,som,6.501950113,F,CORRECT
2s19,vagtsom,som,6.474245572,F,CORRECT
2s02,vagtsom,som,6.964267929,F,CORRECT
2s12,vagtsom,som,6.801216291,F,CORRECT
2s18,vagtsom,som,6.694066886,F,CORRECT
2s10,vagtsom,som,6.741747919,M,CORRECT
2s11,vagtsom,som,6.792512763,M,ERROR
2s14,vagtsom,som,6.709792026,M,CORRECT
2s22,vagtsom,som,6.922042726,F,CORRECT
2s01,vagtsom,som,6.728413279,M,CORRECT
2s06,vandrende,ende,6.671982311,F,CORRECT
2s07,vandrende,ende,6.584598004,F,CORRECT
2s09,vandrende,ende,6.719797871,F,CORRECT
2s02,vandrende,ende,6.814290396,F,CORRECT
2s22,vandrende,ende,6.614832833,F,CORRECT
2s15,vandrende,ende,6.765822983,M,CORRECT
2s11,vandrende,ende,6.81148664,M,CORRECT
2s16,vandrende,ende,6.635631545,M,CORRECT
2s14,vandrende,ende,6.565363557,M,CORRECT
2s20,vandrende,ende,6.584584189,F,CORRECT
2s03,vandrende,ende,6.764069649,M,CORRECT
2s10,vandrende,ende,6.664715096,M,CORRECT
2s08,vandrende,ende,6.820191022,F,CORRECT
2s18,vandrende,ende,6.666893177,F,CORRECT
2s01,vandrende,ende,6.566841192,M,CORRECT
2s19,vandrende,ende,6.610453754,F,CORRECT
2s05,vandrende,ende,6.523253889,F,CORRECT
2s21,vandrende,ende,6.837783357,F,CORRECT
2s20,varmest,est,6.704720681,F,CORRECT
2s05,varmest,est,6.589833906,F,ERROR
2s16,varmest,est,6.510541039,M,CORRECT
2s18,varmest,est,6.726581064,F,CORRECT
2s17,varmest,est,6.508530658,M,CORRECT
2s03,varmest,est,6.670271902,M,CORRECT
2s04,varmest,est,6.830161238,M,CORRECT
2s19,varmest,est,6.791086622,F,CORRECT
2s01,varmest,est,6.704267285,M,CORRECT
2s15,varmest,est,6.826317432,M,CORRECT
2s09,varmest,est,6.736444876,F,CORRECT
2s11,varmest,est,6.845315886,M,CORRECT
2s14,varmest,est,6.92717548,M,CORRECT
2s22,varmest,est,6.747563052,F,CORRECT
2s08,varmest,est,6.670715622,F,CORRECT
2s02,varmest,est,6.680967596,F,CORRECT
2s21,varmest,est,6.70638545,F,CORRECT
2s06,varmest,est,6.781545589,F,CORRECT
2s13,varmest,est,6.785192087,F,CORRECT
2s12,varmest,est,6.666167677,F,CORRECT
2s10,varmest,est,6.781012222,M,CORRECT
2s07,varmest,est,6.90889463,F,ERROR
2s05,ventes,s,6.544300259,F,CORRECT
2s03,ventes,s,6.75924367,M,CORRECT
2s15,ventes,s,6.755768922,M,CORRECT
2s14,ventes,s,6.558424727,M,CORRECT
2s12,ventes,s,6.4545065,F,CORRECT
2s08,ventes,s,6.754510855,F,CORRECT
2s21,ventes,s,6.723748303,F,CORRECT
2s18,ventes,s,6.741818751,F,CORRECT
2s02,ventes,s,6.523503567,F,CORRECT
2s07,ventes,s,6.608702134,F,CORRECT
2s04,ventes,s,6.750411172,M,ERROR
2s01,ventes,s,6.729991321,M,CORRECT
2s11,ventes,s,6.600142571,M,CORRECT
2s13,ventes,s,6.634383655,F,CORRECT
2s09,ventes,s,6.71082757,F,CORRECT
2s16,ventes,s,6.435316688,M,CORRECT
2s19,ventes,s,6.63098677,F,CORRECT
2s20,ventes,s,6.503704171,F,CORRECT
2s22,ventes,s,6.764519811,F,CORRECT
2s02,ventilere,ere,6.699635799,F,CORRECT
2s11,ventilere,ere,6.953340312,M,CORRECT
2s08,ventilere,ere,6.971133753,F,CORRECT
2s14,ventilere,ere,6.789140648,M,CORRECT
2s20,ventilere,ere,6.7641389179999996,F,CORRECT
2s04,ventilere,ere,6.908874652,M,CORRECT
2s03,ventilere,ere,6.93717815,M,CORRECT
2s10,ventilere,ere,6.989759139,M,ERROR
2s19,ventilere,ere,6.792512763,F,CORRECT
2s07,ventilere,ere,6.918121365,F,CORRECT
2s01,ventilere,ere,6.973477474,M,CORRECT
2s22,ventilere,ere,6.941122355,F,CORRECT
2s18,ventilere,ere,6.761526471,F,CORRECT
2s09,ventilere,ere,6.869492507,F,CORRECT
2s15,ventilere,ere,6.767596258,M,CORRECT
2s13,ventilere,ere,6.846921885,F,CORRECT
2s17,ventilere,ere,6.597432155,M,ERROR
2s12,ventilere,ere,6.790659507,F,CORRECT
2s16,ventilere,ere,6.788374718,M,CORRECT
2s05,ventilere,ere,6.643281792,F,CORRECT
2s21,ventilere,ere,6.932711272,F,CORRECT
2s02,virkelig,lig,6.783483738,F,CORRECT
2s18,virkelig,lig,6.870458314,F,CORRECT
2s19,virkelig,lig,6.671045116,F,CORRECT
2s10,virkelig,lig,7.070775083,M,CORRECT
2s20,virkelig,lig,6.467481311,F,CORRECT
2s09,virkelig,lig,6.626055278,F,CORRECT
2s07,virkelig,lig,6.706409912,F,CORRECT
2s04,virkelig,lig,6.652256394,M,CORRECT
2s17,virkelig,lig,6.858964115,M,CORRECT
2s08,virkelig,lig,6.752877668,F,CORRECT
2s06,virkelig,lig,6.61361238,F,CORRECT
2s13,virkelig,lig,6.562938322,F,CORRECT
2s05,virkelig,lig,6.661944251,F,CORRECT
2s14,virkelig,lig,6.800860253,M,CORRECT
2s11,virkelig,lig,6.685761067,M,CORRECT
2s16,virkelig,lig,6.570098341,M,CORRECT
2s22,virkelig,lig,6.857629724,F,CORRECT
2s12,virkelig,lig,6.517198488,F,CORRECT
2s01,virkelig,lig,6.759139255,M,CORRECT
2s21,virkelig,lig,6.76492363,F,CORRECT
2s03,virkelig,lig,6.671450497,M,CORRECT
2s15,visitter,er,6.682459413,M,CORRECT
2s07,visitter,er,6.735150362,F,CORRECT
2s14,visitter,er,6.948878028,M,ERROR
2s10,visitter,er,6.818552412,M,CORRECT
2s06,visitter,er,6.73697882,F,CORRECT
2s13,visitter,er,6.660408683,F,CORRECT
2s04,visitter,er,6.759533654,M,CORRECT
2s12,visitter,er,6.542947352,F,CORRECT
2s05,visitter,er,6.948897222,F,CORRECT
2s17,visitter,er,6.899914621,M,CORRECT
2s21,visitter,er,6.776392961,F,CORRECT
2s09,visitter,er,6.570784918,F,CORRECT
2s11,visitter,er,6.793712739,M,CORRECT
2s22,visitter,er,6.824569303,F,CORRECT
2s02,visitter,er,6.706691173,F,CORRECT
2s20,visitter,er,6.573442709,F,CORRECT
2s03,visitter,er,6.730349619,M,CORRECT
2s01,visitter,er,6.643229681,M,CORRECT
2s18,visitter,er,6.719990937,F,CORRECT
2s19,voldsom,som,6.642734489,F,ERROR
2s20,voldsom,som,6.515467961,F,CORRECT
2s09,voldsom,som,6.664000774,F,CORRECT
2s17,voldsom,som,6.69191003,M,CORRECT
2s06,voldsom,som,6.681557067,F,CORRECT
2s03,voldsom,som,6.854227912,M,CORRECT
2s21,voldsom,som,6.764681358,F,CORRECT
2s16,voldsom,som,6.712032323,M,CORRECT
2s11,voldsom,som,6.55527154,M,CORRECT
2s08,voldsom,som,6.872594314,F,CORRECT
2s01,voldsom,som,6.725945591,M,CORRECT
2s04,voldsom,som,6.727276024,M,CORRECT
2s14,voldsom,som,6.73479378,M,CORRECT
2s22,voldsom,som,6.497905573,F,CORRECT
2s06,vrE6ngende,ende,6.765799933,F,CORRECT
2s02,vrE6ngende,ende,6.774612382,F,CORRECT
2s09,vrE6ngende,ende,6.657304763,F,CORRECT
2s22,vrE6ngende,ende,6.870655515,F,CORRECT
2s20,vrE6ngende,ende,6.781545589,F,CORRECT
2s16,vrE6ngende,ende,6.664702345,M,ERROR
2s13,vrE6ngende,ende,6.658357584,F,CORRECT
2s05,vrE6ngende,ende,6.833128711,F,CORRECT
2s11,vrE6ngende,ende,6.736848327,M,CORRECT
2s12,vrE6ngende,ende,6.894355907,F,CORRECT
2s07,vrE6ngende,ende,6.650291985,F,CORRECT
2s10,vrE6ngende,ende,6.730552598,M,CORRECT
2s01,vrE6ngende,ende,6.791423689,M,CORRECT
2s21,vrE6ngende,ende,6.917170813,F,CORRECT
2s19,vrE6ngende,ende,7.063065287,F,CORRECT
2s17,vrE6ngende,ende,6.988274796,M,CORRECT
2s18,vrE6ngende,ende,6.920543164,F,CORRECT
2s12,vE6ltede,ede,6.712579459,F,CORRECT
2s15,vE6ltede,ede,6.803549652,M,CORRECT
2s13,vE6ltede,ede,6.627393018,F,CORRECT
2s06,vE6ltede,ede,6.614484284,F,CORRECT
2s10,vE6ltede,ede,6.480473918,M,CORRECT
2s09,vE6ltede,ede,6.718493696,F,CORRECT
2s08,vE6ltede,ede,6.909863056,F,CORRECT
2s19,vE6ltede,ede,6.689450004,F,CORRECT
2s17,vE6ltede,ede,6.652269305,M,CORRECT
2s16,vE6ltede,ede,6.644037098,M,CORRECT
2s07,vE6ltede,ede,6.645338013,F,CORRECT
2s18,vE6ltede,ede,6.731268666,F,CORRECT
2s02,vE6ltede,ede,6.714801399,F,CORRECT
2s21,vE6ltede,ede,6.804559086,F,CORRECT
2s04,vE6ltede,ede,6.70638545,M,CORRECT
2s05,vE6ltede,ede,6.646637238,F,ERROR
2s22,vE6ltede,ede,6.753764586,F,CORRECT
2s20,vE6ltede,ede,6.538168767,F,CORRECT
2s03,vE6ltede,ede,6.676226671,M,CORRECT
2s03,E6ndret,et,6.809469677,M,CORRECT
2s20,E6ndret,et,6.803394264,F,CORRECT
2s22,E6ndret,et,6.6883049,F,CORRECT
2s21,E6ndret,et,6.741358251,F,CORRECT
2s01,E6ndret,et,7.065621903,M,CORRECT
2s18,E6ndret,et,6.954562526,F,ERROR
2s16,E6ndret,et,6.582980361,M,CORRECT
2s15,E6ndret,et,6.65371428,M,CORRECT
2s08,E6ndret,et,6.834076446,F,CORRECT
2s19,E6ndret,et,6.832169292,F,CORRECT
2s17,E6ndret,et,6.821914126,M,CORRECT
2s11,E6ndret,et,6.722100172,M,CORRECT
2s06,E6ndret,et,6.847028152,F,CORRECT
2s07,E6ndret,et,6.598726989,F,CORRECT
2s12,E6ndret,et,6.784852912,F,CORRECT
2s10,E6ndret,et,6.733889868,M,CORRECT
2s09,E6ndret,et,6.785937866,F,CORRECT
2s13,E6ndret,et,6.602832096,F,CORRECT
2s07,E5benbar,bar,6.955058624,F,CORRECT
2s01,E5benbar,bar,6.803516356,M,CORRECT
2s02,E5benbar,bar,6.747398716,F,CORRECT
2s05,E5benbar,bar,6.593564947,F,CORRECT
2s17,E5benbar,bar,6.974469556,M,CORRECT
2s11,E5benbar,bar,6.745201055,M,CORRECT
2s14,E5benbar,bar,6.893615786,M,CORRECT
2s09,E5benbar,bar,6.794788128,F,CORRECT
2s18,E5benbar,bar,6.699056892,F,CORRECT
2s21,E5benbar,bar,6.803516356,F,CORRECT
2s08,E5benbar,bar,6.875025454,F,CORRECT
2s04,E5benbar,bar,6.898865885,M,CORRECT
2s20,E5benbar,bar,6.744129855,F,CORRECT
2s16,E5benbar,bar,6.936294144,M,CORRECT
2s06,E5benbar,bar,6.674334093,F,CORRECT
2s03,E5benbar,bar,6.826284886,M,CORRECT
2s19,E5benbar,bar,6.770800892,F,CORRECT
2s10,E5benbar,bar,6.86294618,M,CORRECT
2s13,E5benbar,bar,6.645987836,F,CORRECT
2s15,E5benbar,bar,6.78486422,M,CORRECT
2s22,E5benbar,bar,6.918902913,F,CORRECT
